full_jaspar_motif,jaspar_motif,lowest_level_family,gene
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF775
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF467
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF787
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF48
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF629
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF668
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF101
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF251
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF445
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZSCAN20
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF674
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF778
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF519
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF304
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF132
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZBTB17
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF407
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,E4F1
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,PRDM8
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZBTB38
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF277
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,PEG3
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF628
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF316
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF195
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF606
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF462
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF644
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZBTB21
MA1655.1_ZNF341,ZNF341,Factors with multiple dispersed zinc fingers,ZNF788P
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,MZF1
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF354C
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF135
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF274
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF317
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF528
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF682
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,ZNF684
MA1656.1_ZNF449,ZNF449,More than 3 adjacent zinc fingers,OSR2
